date,store_id,sku,quantity,price,is_promo,is_weekend,is_holiday,temperature
2024-06-30,A매장,SKU_05,50,2.35,0,1,0,13.0
2023-01-01,A매장,SKU_06,46,4.36,0,1,0,13.9
2023-01-02,A매장,SKU_06,36,3.18,0,0,0,12.5
2023-01-03,A매장,SKU_06,32,2.54,0,0,1,16.6
2023-01-04,A매장,SKU_06,48,2.99,1,0,0,14.7
2023-01-05,A매장,SKU_06,36,2.01,0,0,0,19.0
2023-01-06,A매장,SKU_06,33,4.18,0,0,0,18.3
2023-01-07,A매장,SKU_06,38,2.73,0,1,1,18.2
2023-01-08,A매장,SKU_06,46,2.55,0,1,0,20.9
2023-01-09,A매장,SKU_06,34,2.17,0,0,0,21.6
2023-01-10,A매장,SKU_06,29,3.09,0,0,0,20.5
2023-01-11,A매장,SKU_06,34,4.8,0,0,1,18.3
2023-01-12,A매장,SKU_06,36,4.57,0,0,0,17.8
2023-01-13,A매장,SKU_06,47,4.3,0,0,0,21.2
2023-01-14,A매장,SKU_06,49,2.67,0,1,0,22.9
2023-01-15,A매장,SKU_06,52,3.32,0,1,0,21.9
2023-01-16,A매장,SKU_06,43,3.55,0,0,0,26.1
2023-01-17,A매장,SKU_06,34,2.8,0,0,0,27.9
2023-01-18,A매장,SKU_06,34,3.41,0,0,0,25.5
2023-01-19,A매장,SKU_06,36,3.44,0,0,0,22.4
2023-01-20,A매장,SKU_06,37,2.69,0,0,0,25.1
2023-01-21,A매장,SKU_06,46,3.81,0,1,0,22.3
2023-01-22,A매장,SKU_06,57,2.81,1,1,0,24.9
2023-01-23,A매장,SKU_06,48,4.61,0,0,0,27.9
2023-01-24,A매장,SKU_06,43,4.25,0,0,0,25.3
2023-01-25,A매장,SKU_06,50,4.99,1,0,0,20.1
2023-01-26,A매장,SKU_06,39,1.7,0,0,0,27.1
2023-01-27,A매장,SKU_06,40,2.99,0,0,0,24.5
2023-01-28,A매장,SKU_06,52,3.04,0,1,0,29.1
2023-01-29,A매장,SKU_06,54,3.08,0,1,0,24.6
2023-01-30,A매장,SKU_06,47,3.8,0,0,0,25.0
2023-01-31,A매장,SKU_06,31,2.09,0,0,0,21.8
2023-02-01,A매장,SKU_06,40,1.56,0,0,0,21.8
2023-02-02,A매장,SKU_06,36,3.35,0,0,0,23.7
2023-02-03,A매장,SKU_06,42,3.06,0,0,0,23.3
2023-02-04,A매장,SKU_06,50,2.97,0,1,0,21.5
2023-02-05,A매장,SKU_06,53,1.51,1,1,0,20.8
2023-02-06,A매장,SKU_06,28,3.69,0,0,0,21.1
2023-02-07,A매장,SKU_06,51,4.35,1,0,0,19.9
2023-02-08,A매장,SKU_06,37,2.09,0,0,0,18.3
2023-02-09,A매장,SKU_06,37,1.83,0,0,0,18.9
2023-02-10,A매장,SKU_06,48,4.81,1,0,0,18.7
2023-02-11,A매장,SKU_06,43,4.68,0,1,0,16.5
2023-02-12,A매장,SKU_06,46,2.84,0,1,0,17.7
2023-02-13,A매장,SKU_06,28,2.78,0,0,0,17.2
2023-02-14,A매장,SKU_06,36,4.09,0,0,0,18.0
2023-02-15,A매장,SKU_06,35,2.95,0,0,0,15.5
2023-02-16,A매장,SKU_06,43,4.84,0,0,0,15.7
2023-02-17,A매장,SKU_06,29,1.64,0,0,0,12.9
2023-02-18,A매장,SKU_06,33,2.57,0,1,0,11.2
2023-02-19,A매장,SKU_06,53,1.65,0,1,0,13.5
2023-02-20,A매장,SKU_06,38,3.72,0,0,0,11.4
2023-02-21,A매장,SKU_06,37,4.84,0,0,0,10.8
2023-02-22,A매장,SKU_06,32,2.12,0,0,0,11.4
2023-02-23,A매장,SKU_06,30,4.75,0,0,0,9.0
2023-02-24,A매장,SKU_06,29,2.46,0,0,0,11.2
2023-02-25,A매장,SKU_06,41,2.18,0,1,1,8.8
2023-02-26,A매장,SKU_06,42,3.63,0,1,0,10.0
2023-02-27,A매장,SKU_06,31,2.91,0,0,0,7.4
2023-02-28,A매장,SKU_06,33,4.83,0,0,0,9.7
2023-03-01,A매장,SKU_06,29,4.44,0,0,0,6.9
2023-03-02,A매장,SKU_06,32,3.19,0,0,0,4.6
2023-03-03,A매장,SKU_06,26,2.7,0,0,0,3.7
2023-03-04,A매장,SKU_06,37,2.09,0,1,0,5.6
2023-03-05,A매장,SKU_06,35,2.22,0,1,0,3.7
2023-03-06,A매장,SKU_06,35,3.99,0,0,0,2.8
2023-03-07,A매장,SKU_06,40,4.89,1,0,0,4.2
2023-03-08,A매장,SKU_06,23,1.82,0,0,0,9.1
2023-03-09,A매장,SKU_06,29,2.66,0,0,0,6.2
2023-03-10,A매장,SKU_06,29,3.79,0,0,0,3.1
2023-03-11,A매장,SKU_06,43,2.1,0,1,0,8.5
2023-03-12,A매장,SKU_06,33,3.84,0,1,0,5.9
2023-03-13,A매장,SKU_06,21,3.79,0,0,0,3.6
2023-03-14,A매장,SKU_06,29,1.89,0,0,1,5.5
2023-03-15,A매장,SKU_06,32,4.01,0,0,0,4.0
2023-03-16,A매장,SKU_06,24,1.51,0,0,0,3.3
2023-03-17,A매장,SKU_06,23,2.13,0,0,0,6.3
2023-03-18,A매장,SKU_06,36,3.4,0,1,0,5.8
2023-03-19,A매장,SKU_06,33,2.88,0,1,1,7.3
2023-03-20,A매장,SKU_06,22,3.36,0,0,0,3.2
2023-03-21,A매장,SKU_06,35,2.27,0,0,0,9.4
2023-03-22,A매장,SKU_06,29,2.54,0,0,0,6.3
2023-03-23,A매장,SKU_06,23,1.89,0,0,0,8.7
2023-03-24,A매장,SKU_06,29,2.32,0,0,0,7.9
2023-03-25,A매장,SKU_06,40,3.46,0,1,0,5.4
2023-03-26,A매장,SKU_06,45,1.52,0,1,0,16.2
2023-03-27,A매장,SKU_06,36,3.27,0,0,0,11.4
2023-03-28,A매장,SKU_06,36,2.02,0,0,0,12.5
2023-03-29,A매장,SKU_06,28,2.16,0,0,0,8.4
2023-03-30,A매장,SKU_06,21,4.44,0,0,0,10.9
2023-03-31,A매장,SKU_06,53,4.24,1,0,0,13.3
2023-04-01,A매장,SKU_06,45,2.94,0,1,1,13.1
2023-04-02,A매장,SKU_06,43,1.66,0,1,0,17.5
2023-04-03,A매장,SKU_06,39,3.86,0,0,0,17.8
2023-04-04,A매장,SKU_06,27,2.68,0,0,0,17.0
2023-04-05,A매장,SKU_06,29,4.05,0,0,0,13.2
2023-04-06,A매장,SKU_06,32,2.24,0,0,0,16.8
2023-04-07,A매장,SKU_06,31,1.63,0,0,0,19.6
2023-04-08,A매장,SKU_06,53,3.84,0,1,0,20.3
2023-04-09,A매장,SKU_06,61,1.58,1,1,0,19.3
2023-04-10,A매장,SKU_06,41,2.1,0,0,0,23.4
2023-04-11,A매장,SKU_06,44,3.39,0,0,0,19.4
2023-04-12,A매장,SKU_06,33,4.2,0,0,0,21.7
2023-04-13,A매장,SKU_06,30,3.45,0,0,0,18.7
2023-04-14,A매장,SKU_06,31,3.36,0,0,0,22.6
2023-04-15,A매장,SKU_06,52,2.63,0,1,0,21.1
2023-04-16,A매장,SKU_06,40,3.31,0,1,0,23.6
2023-04-17,A매장,SKU_06,48,3.66,0,0,0,24.9
2023-04-18,A매장,SKU_06,51,4.76,1,0,0,20.1
2023-04-19,A매장,SKU_06,48,2.15,0,0,0,24.2
2023-04-20,A매장,SKU_06,38,2.19,0,0,0,26.5
2023-04-21,A매장,SKU_06,29,3.89,0,0,0,26.3
2023-04-22,A매장,SKU_06,44,3.81,0,1,0,24.8
2023-04-23,A매장,SKU_06,38,2.64,0,1,0,25.1
2023-04-24,A매장,SKU_06,40,2.96,0,0,0,26.3
2023-04-25,A매장,SKU_06,37,2.87,0,0,0,27.1
2023-04-26,A매장,SKU_06,47,2.58,0,0,0,26.3
2023-04-27,A매장,SKU_06,30,3.39,0,0,0,24.3
2023-04-28,A매장,SKU_06,36,4.65,0,0,0,26.0
2023-04-29,A매장,SKU_06,42,1.57,0,1,0,22.5
2023-04-30,A매장,SKU_06,41,2.75,0,1,0,21.4
2023-05-01,A매장,SKU_06,39,2.07,0,0,0,24.8
2023-05-02,A매장,SKU_06,47,4.48,0,0,0,22.2
2023-05-03,A매장,SKU_06,38,4.65,0,0,0,23.6
2023-05-04,A매장,SKU_06,33,1.79,0,0,0,24.0
2023-05-05,A매장,SKU_06,29,3.06,0,0,0,24.4
2023-05-06,A매장,SKU_06,41,3.69,0,1,0,19.9
2023-05-07,A매장,SKU_06,40,1.69,0,1,0,22.0
2023-05-08,A매장,SKU_06,41,1.66,0,0,0,18.7
2023-05-09,A매장,SKU_06,30,2.43,0,0,0,23.1
2023-05-10,A매장,SKU_06,34,2.14,0,0,0,18.3
2023-05-11,A매장,SKU_06,48,4.58,1,0,0,20.5
2023-05-12,A매장,SKU_06,40,4.54,0,0,0,17.5
2023-05-13,A매장,SKU_06,41,2.42,0,1,0,16.6
2023-05-14,A매장,SKU_06,59,2.52,1,1,0,12.6
2023-05-15,A매장,SKU_06,51,2.67,1,0,0,17.7
2023-05-16,A매장,SKU_06,34,2.82,0,0,0,16.7
2023-05-17,A매장,SKU_06,37,2.29,0,0,0,14.8
2023-05-18,A매장,SKU_06,30,4.41,0,0,0,15.8
2023-05-19,A매장,SKU_06,27,4.63,0,0,0,13.4
2023-05-20,A매장,SKU_06,36,1.57,0,1,0,12.3
2023-05-21,A매장,SKU_06,55,3.8,0,1,0,14.4
2023-05-22,A매장,SKU_06,30,2.32,0,0,0,9.6
2023-05-23,A매장,SKU_06,21,2.38,0,0,0,10.6
2023-05-24,A매장,SKU_06,40,1.82,0,0,0,9.3
2023-05-25,A매장,SKU_06,30,3.93,0,0,0,10.3
2023-05-26,A매장,SKU_06,49,3.36,1,0,0,7.3
2023-05-27,A매장,SKU_06,36,4.5,0,1,0,7.9
2023-05-28,A매장,SKU_06,40,3.99,0,1,0,9.7
2023-05-29,A매장,SKU_06,33,2.8,0,0,0,5.9
2023-05-30,A매장,SKU_06,34,2.07,0,0,0,7.6
2023-05-31,A매장,SKU_06,42,2.66,0,0,0,6.7
2023-06-01,A매장,SKU_06,55,4.12,1,0,0,3.4
2023-06-02,A매장,SKU_06,36,2.4,1,0,0,5.0
2023-06-03,A매장,SKU_06,45,1.95,0,1,0,6.3
2023-06-04,A매장,SKU_06,30,4.41,0,1,0,6.4
2023-06-05,A매장,SKU_06,20,4.7,0,0,0,2.1
2023-06-06,A매장,SKU_06,21,3.11,0,0,0,3.9
2023-06-07,A매장,SKU_06,19,4.42,0,0,0,4.5
2023-06-08,A매장,SKU_06,30,1.68,0,0,0,4.6
2023-06-09,A매장,SKU_06,31,3.54,0,0,0,7.2
2023-06-10,A매장,SKU_06,41,2.71,0,1,0,7.7
2023-06-11,A매장,SKU_06,35,4.31,0,1,0,2.6
2023-06-12,A매장,SKU_06,28,1.82,0,0,0,3.7
2023-06-13,A매장,SKU_06,33,3.6,0,0,1,1.1
2023-06-14,A매장,SKU_06,29,2.29,0,0,0,6.7
2023-06-15,A매장,SKU_06,40,2.01,0,0,0,10.8
2023-06-16,A매장,SKU_06,30,2.6,0,0,0,7.1
2023-06-17,A매장,SKU_06,37,2.04,0,1,0,5.8
2023-06-18,A매장,SKU_06,35,2.53,0,1,0,5.2
2023-06-19,A매장,SKU_06,34,4.72,0,0,0,6.9
2023-06-20,A매장,SKU_06,23,3.44,0,0,0,7.4
2023-06-21,A매장,SKU_06,25,1.56,0,0,0,7.4
2023-06-22,A매장,SKU_06,22,2.3,0,0,0,11.7
2023-06-23,A매장,SKU_06,25,2.64,0,0,0,9.1
2023-06-24,A매장,SKU_06,41,1.88,0,1,0,9.1
2023-06-25,A매장,SKU_06,40,3.19,0,1,0,12.0
2023-06-26,A매장,SKU_06,18,3.09,0,0,1,10.8
2023-06-27,A매장,SKU_06,39,4.62,0,0,1,14.1
2023-06-28,A매장,SKU_06,28,4.13,0,0,0,16.6
2023-06-29,A매장,SKU_06,32,3.29,0,0,0,17.3
2023-06-30,A매장,SKU_06,37,3.75,0,0,0,16.6
2023-07-01,A매장,SKU_06,53,3.32,0,1,0,13.3
2023-07-02,A매장,SKU_06,52,1.5,0,1,0,19.1
2023-07-03,A매장,SKU_06,46,2.77,1,0,0,13.1
2023-07-04,A매장,SKU_06,27,4.2,0,0,0,17.6
2023-07-05,A매장,SKU_06,38,3.15,0,0,1,16.7
2023-07-06,A매장,SKU_06,35,4.64,0,0,0,17.4
2023-07-07,A매장,SKU_06,38,1.81,0,0,0,14.3
2023-07-08,A매장,SKU_06,44,3.09,0,1,0,19.8
2023-07-09,A매장,SKU_06,46,4.45,0,1,0,22.6
2023-07-10,A매장,SKU_06,42,3.51,0,0,0,20.2
2023-07-11,A매장,SKU_06,31,4.17,0,0,0,21.7
2023-07-12,A매장,SKU_06,31,4.81,0,0,0,19.4
2023-07-13,A매장,SKU_06,41,4.81,0,0,0,23.9
2023-07-14,A매장,SKU_06,31,3.16,0,0,0,22.7
2023-07-15,A매장,SKU_06,53,4.92,0,1,0,22.0
2023-07-16,A매장,SKU_06,45,4.25,0,1,0,22.9
2023-07-17,A매장,SKU_06,41,3.45,0,0,0,22.3
2023-07-18,A매장,SKU_06,40,3.13,0,0,0,22.3
2023-07-19,A매장,SKU_06,40,4.82,0,0,1,23.2
2023-07-20,A매장,SKU_06,37,2.69,0,0,0,25.0
2023-07-21,A매장,SKU_06,39,4.03,0,0,0,24.0
2023-07-22,A매장,SKU_06,45,2.45,0,1,0,25.3
2023-07-23,A매장,SKU_06,54,1.83,0,1,0,27.3
2023-07-24,A매장,SKU_06,33,1.78,0,0,0,23.1
2023-07-25,A매장,SKU_06,40,2.17,0,0,0,21.4
2023-07-26,A매장,SKU_06,37,2.14,0,0,0,24.3
2023-07-27,A매장,SKU_06,37,1.7,0,0,0,23.1
2023-07-28,A매장,SKU_06,31,4.16,0,0,0,25.3
2023-07-29,A매장,SKU_06,49,4.19,0,1,0,25.1
2023-07-30,A매장,SKU_06,66,2.92,1,1,1,27.1
2023-07-31,A매장,SKU_06,32,4.98,0,0,0,22.1
2023-08-01,A매장,SKU_06,35,3.98,0,0,0,24.2
2023-08-02,A매장,SKU_06,30,2.38,0,0,0,24.8
2023-08-03,A매장,SKU_06,38,4.57,0,0,0,24.7
2023-08-04,A매장,SKU_06,37,4.63,0,0,0,25.5
2023-08-05,A매장,SKU_06,40,2.89,0,1,0,20.3
2023-08-06,A매장,SKU_06,40,4.32,0,1,0,22.3
2023-08-07,A매장,SKU_06,37,2.41,0,0,0,25.4
2023-08-08,A매장,SKU_06,29,2.11,0,0,0,23.6
2023-08-09,A매장,SKU_06,29,3.22,0,0,0,15.2
2023-08-10,A매장,SKU_06,36,3.91,0,0,0,20.1
2023-08-11,A매장,SKU_06,36,3.12,0,0,0,17.5
2023-08-12,A매장,SKU_06,38,2.48,0,1,0,17.5
2023-08-13,A매장,SKU_06,33,3.95,0,1,0,20.9
2023-08-14,A매장,SKU_06,34,1.99,0,0,1,17.2
2023-08-15,A매장,SKU_06,38,2.5,0,0,0,16.2
2023-08-16,A매장,SKU_06,28,2.58,0,0,0,13.2
2023-08-17,A매장,SKU_06,36,4.03,0,0,0,16.8
2023-08-18,A매장,SKU_06,32,3.66,0,0,0,16.9
2023-08-19,A매장,SKU_06,47,3.75,0,1,0,12.8
2023-08-20,A매장,SKU_06,37,3.31,0,1,0,15.2
2023-08-21,A매장,SKU_06,46,3.2,1,0,0,16.1
2023-08-22,A매장,SKU_06,35,2.39,0,0,0,11.8
2023-08-23,A매장,SKU_06,36,2.22,0,0,0,12.8
2023-08-24,A매장,SKU_06,35,2.52,0,0,0,10.2
2023-08-25,A매장,SKU_06,27,3.59,0,0,0,8.8
2023-08-26,A매장,SKU_06,47,3.67,0,1,0,9.0
2023-08-27,A매장,SKU_06,39,4.73,0,1,0,9.5
2023-08-28,A매장,SKU_06,35,3.53,0,0,0,7.7
2023-08-29,A매장,SKU_06,31,4.32,0,0,0,8.0
2023-08-30,A매장,SKU_06,24,2.11,0,0,0,7.3
2023-08-31,A매장,SKU_06,34,1.64,0,0,0,3.1
2023-09-01,A매장,SKU_06,30,1.75,0,0,0,6.3
2023-09-02,A매장,SKU_06,47,3.88,0,1,0,5.1
2023-09-03,A매장,SKU_06,37,2.03,0,1,0,4.7
2023-09-04,A매장,SKU_06,18,2.34,0,0,0,7.6
2023-09-05,A매장,SKU_06,29,4.99,0,0,1,4.3
2023-09-06,A매장,SKU_06,23,3.76,0,0,0,2.5
2023-09-07,A매장,SKU_06,27,4.77,0,0,0,2.2
2023-09-08,A매장,SKU_06,30,4.18,0,0,1,5.3
2023-09-09,A매장,SKU_06,37,3.6,0,1,0,4.5
2023-09-10,A매장,SKU_06,36,2.4,0,1,0,3.8
2023-09-11,A매장,SKU_06,29,1.77,0,0,0,2.7
2023-09-12,A매장,SKU_06,28,4.52,0,0,0,6.9
2023-09-13,A매장,SKU_06,30,2.9,0,0,0,5.2
2023-09-14,A매장,SKU_06,30,3.78,0,0,0,8.7
2023-09-15,A매장,SKU_06,57,2.86,1,0,0,6.1
2023-09-16,A매장,SKU_06,56,4.41,1,1,0,6.0
2023-09-17,A매장,SKU_06,38,2.43,0,1,0,7.4
2023-09-18,A매장,SKU_06,23,2.73,0,0,0,8.0
2023-09-19,A매장,SKU_06,26,3.8,0,0,1,7.3
2023-09-20,A매장,SKU_06,23,4.61,0,0,0,9.0
2023-09-21,A매장,SKU_06,19,2.51,0,0,0,9.9
2023-09-22,A매장,SKU_06,26,1.59,0,0,0,9.9
2023-09-23,A매장,SKU_06,39,2.16,0,1,0,8.6
2023-09-24,A매장,SKU_06,38,4.69,0,1,0,13.5
2023-09-25,A매장,SKU_06,37,2.28,0,0,0,10.9
2023-09-26,A매장,SKU_06,35,2.92,0,0,0,11.6
2023-09-27,A매장,SKU_06,30,4.14,0,0,0,14.4
2023-09-28,A매장,SKU_06,27,3.41,0,0,0,11.9
2023-09-29,A매장,SKU_06,57,2.01,1,0,0,16.1
2023-09-30,A매장,SKU_06,43,2.64,0,1,0,11.7
2023-10-01,A매장,SKU_06,40,4.9,0,1,0,13.8
2023-10-02,A매장,SKU_06,33,4.12,0,0,0,16.9
2023-10-03,A매장,SKU_06,43,2.97,0,0,0,17.4
2023-10-04,A매장,SKU_06,52,3.91,1,0,0,17.7
2023-10-05,A매장,SKU_06,32,2.52,0,0,0,19.7
2023-10-06,A매장,SKU_06,32,3.47,0,0,0,19.8
2023-10-07,A매장,SKU_06,45,4.4,0,1,0,16.6
2023-10-08,A매장,SKU_06,37,2.49,0,1,0,17.4
2023-10-09,A매장,SKU_06,34,4.95,0,0,0,20.4
2023-10-10,A매장,SKU_06,31,3.76,0,0,0,23.6
2023-10-11,A매장,SKU_06,32,3.92,0,0,0,22.0
2023-10-12,A매장,SKU_06,24,1.6,0,0,0,18.8
2023-10-13,A매장,SKU_06,29,3.97,0,0,0,20.2
2023-10-14,A매장,SKU_06,48,3.9,0,1,0,19.0
2023-10-15,A매장,SKU_06,33,3.38,0,1,0,25.5
2023-10-16,A매장,SKU_06,34,3.81,0,0,0,22.1
2023-10-17,A매장,SKU_06,42,3.74,0,0,0,23.4
2023-10-18,A매장,SKU_06,40,4.15,0,0,0,26.3
2023-10-19,A매장,SKU_06,35,1.88,0,0,0,25.0
2023-10-20,A매장,SKU_06,34,3.24,0,0,0,20.8
2023-10-21,A매장,SKU_06,46,2.1,0,1,0,27.2
2023-10-22,A매장,SKU_06,51,3.86,0,1,0,24.2
2023-10-23,A매장,SKU_06,36,1.77,0,0,0,24.2
2023-10-24,A매장,SKU_06,28,4.56,0,0,0,26.6
2023-10-25,A매장,SKU_06,45,3.11,0,0,0,22.6
2023-10-26,A매장,SKU_06,43,3.21,0,0,0,26.4
2023-10-27,A매장,SKU_06,40,3.14,0,0,0,25.3
2023-10-28,A매장,SKU_06,58,4.35,0,1,0,23.3
2023-10-29,A매장,SKU_06,52,4.74,0,1,0,23.8
2023-10-30,A매장,SKU_06,34,1.78,0,0,0,23.1
2023-10-31,A매장,SKU_06,38,3.96,0,0,0,23.7
2023-11-01,A매장,SKU_06,52,3.33,0,0,0,26.0
2023-11-02,A매장,SKU_06,39,1.51,0,0,0,21.1
2023-11-03,A매장,SKU_06,27,4.75,0,0,0,22.8
2023-11-04,A매장,SKU_06,46,4.32,0,1,0,25.2
2023-11-05,A매장,SKU_06,53,1.64,0,1,0,20.7
2023-11-06,A매장,SKU_06,56,1.84,1,0,0,21.0
2023-11-07,A매장,SKU_06,38,4.36,0,0,0,20.0
2023-11-08,A매장,SKU_06,46,2.03,1,0,0,19.7
2023-11-09,A매장,SKU_06,39,3.16,0,0,1,20.4
2023-11-10,A매장,SKU_06,24,4.82,0,0,0,18.7
2023-11-11,A매장,SKU_06,40,2.1,0,1,0,15.8
2023-11-12,A매장,SKU_06,45,2.15,0,1,0,20.3
2023-11-13,A매장,SKU_06,40,4.63,0,0,1,19.5
2023-11-14,A매장,SKU_06,34,3.07,0,0,0,15.1
2023-11-15,A매장,SKU_06,29,4.22,0,0,0,16.9
2023-11-16,A매장,SKU_06,36,2.26,0,0,0,16.1
2023-11-17,A매장,SKU_06,34,3.25,0,0,0,12.3
2023-11-18,A매장,SKU_06,36,1.79,0,1,0,13.1
2023-11-19,A매장,SKU_06,39,2.01,0,1,0,11.6
2023-11-20,A매장,SKU_06,27,2.29,0,0,0,15.2
2023-11-21,A매장,SKU_06,33,4.22,0,0,0,10.0
2023-11-22,A매장,SKU_06,30,4.57,0,0,0,10.8
2023-11-23,A매장,SKU_06,36,4.95,0,0,0,9.6
2023-11-24,A매장,SKU_06,25,2.54,0,0,0,7.9
2023-11-25,A매장,SKU_06,51,3.52,1,1,0,5.0
2023-11-26,A매장,SKU_06,37,2.0,0,1,0,5.8
2023-11-27,A매장,SKU_06,26,1.95,0,0,0,4.4
2023-11-28,A매장,SKU_06,30,1.83,0,0,0,8.0
2023-11-29,A매장,SKU_06,36,4.57,0,0,0,8.2
2023-11-30,A매장,SKU_06,30,1.76,0,0,0,7.1
2023-12-01,A매장,SKU_06,32,4.87,0,0,0,7.1
2023-12-02,A매장,SKU_06,40,4.16,0,1,0,7.5
2023-12-03,A매장,SKU_06,43,4.45,0,1,0,3.2
2023-12-04,A매장,SKU_06,31,4.77,0,0,0,2.1
2023-12-05,A매장,SKU_06,31,4.4,0,0,0,6.0
2023-12-06,A매장,SKU_06,41,2.78,0,0,0,5.3
2023-12-07,A매장,SKU_06,27,4.74,0,0,0,3.7
2023-12-08,A매장,SKU_06,32,3.35,0,0,0,7.5
2023-12-09,A매장,SKU_06,45,3.44,0,1,0,5.9
2023-12-10,A매장,SKU_06,44,3.65,0,1,0,7.9
2023-12-11,A매장,SKU_06,33,4.89,0,0,0,9.2
2023-12-12,A매장,SKU_06,34,2.83,0,0,0,6.8
2023-12-13,A매장,SKU_06,26,3.41,0,0,0,8.2
2023-12-14,A매장,SKU_06,22,3.79,0,0,0,3.2
2023-12-15,A매장,SKU_06,34,2.01,0,0,0,5.1
2023-12-16,A매장,SKU_06,41,4.63,0,1,0,12.6
2023-12-17,A매장,SKU_06,48,4.6,1,1,0,6.6
2023-12-18,A매장,SKU_06,41,2.8,1,0,0,4.8
2023-12-19,A매장,SKU_06,33,4.09,0,0,0,6.2
2023-12-20,A매장,SKU_06,24,4.95,0,0,0,5.6
2023-12-21,A매장,SKU_06,45,3.55,1,0,1,9.2
2023-12-22,A매장,SKU_06,50,1.8,1,0,0,8.6
2023-12-23,A매장,SKU_06,41,4.7,0,1,0,9.2
2023-12-24,A매장,SKU_06,40,1.76,0,1,0,9.4
2023-12-25,A매장,SKU_06,30,2.23,0,0,0,12.6
2023-12-26,A매장,SKU_06,30,2.27,0,0,0,12.0
2023-12-27,A매장,SKU_06,26,4.18,0,0,0,8.3
2023-12-28,A매장,SKU_06,32,4.12,0,0,1,11.9
2023-12-29,A매장,SKU_06,32,4.6,0,0,0,14.8
2023-12-30,A매장,SKU_06,44,4.77,0,1,0,13.5
2023-12-31,A매장,SKU_06,37,2.88,0,1,0,15.0
2024-01-01,A매장,SKU_06,32,4.85,0,0,0,18.5
2024-01-02,A매장,SKU_06,41,4.57,1,0,0,16.3
2024-01-03,A매장,SKU_06,33,2.9,0,0,0,19.2
2024-01-04,A매장,SKU_06,35,3.33,0,0,1,20.8
2024-01-05,A매장,SKU_06,33,3.64,0,0,0,19.4
2024-01-06,A매장,SKU_06,45,2.65,0,1,0,16.6
2024-01-07,A매장,SKU_06,34,2.96,0,1,0,20.4
2024-01-08,A매장,SKU_06,39,3.48,0,0,0,17.6
2024-01-09,A매장,SKU_06,38,4.16,0,0,0,19.9
2024-01-10,A매장,SKU_06,40,3.24,0,0,0,25.5
2024-01-11,A매장,SKU_06,32,4.03,0,0,0,21.8
2024-01-12,A매장,SKU_06,38,3.08,0,0,0,22.9
2024-01-13,A매장,SKU_06,49,2.14,0,1,0,22.9
2024-01-14,A매장,SKU_06,45,2.7,0,1,0,20.9
2024-01-15,A매장,SKU_06,34,3.19,0,0,0,23.5
2024-01-16,A매장,SKU_06,31,4.23,0,0,0,24.6
2024-01-17,A매장,SKU_06,50,4.07,0,0,0,22.7
2024-01-18,A매장,SKU_06,36,4.78,0,0,0,23.8
2024-01-19,A매장,SKU_06,41,4.19,0,0,0,25.5
2024-01-20,A매장,SKU_06,55,3.3,0,1,0,23.2
2024-01-21,A매장,SKU_06,57,3.87,0,1,0,25.6
2024-01-22,A매장,SKU_06,36,2.38,0,0,0,27.6
2024-01-23,A매장,SKU_06,29,4.61,0,0,0,22.5
2024-01-24,A매장,SKU_06,36,3.13,0,0,1,20.8
2024-01-25,A매장,SKU_06,40,3.8,0,0,0,23.6
2024-01-26,A매장,SKU_06,33,3.61,0,0,0,23.6
2024-01-27,A매장,SKU_06,59,3.95,0,1,0,25.6
2024-01-28,A매장,SKU_06,51,4.15,0,1,0,26.9
2024-01-29,A매장,SKU_06,40,4.58,0,0,0,26.4
2024-01-30,A매장,SKU_06,39,2.26,0,0,0,19.4
2024-01-31,A매장,SKU_06,42,3.17,0,0,0,24.4
2024-02-01,A매장,SKU_06,41,2.26,0,0,0,21.7
2024-02-02,A매장,SKU_06,36,1.98,0,0,0,20.3
2024-02-03,A매장,SKU_06,34,3.77,0,1,0,22.1
2024-02-04,A매장,SKU_06,47,1.88,0,1,0,20.6
2024-02-05,A매장,SKU_06,42,2.15,0,0,0,20.1
2024-02-06,A매장,SKU_06,34,3.34,0,0,0,20.9
2024-02-07,A매장,SKU_06,34,2.71,0,0,0,22.1
2024-02-08,A매장,SKU_06,37,4.33,0,0,0,17.2
2024-02-09,A매장,SKU_06,31,1.96,0,0,0,16.2
2024-02-10,A매장,SKU_06,43,4.98,0,1,0,18.1
2024-02-11,A매장,SKU_06,49,4.7,0,1,0,23.6
2024-02-12,A매장,SKU_06,30,2.44,0,0,0,16.5
2024-02-13,A매장,SKU_06,23,3.43,0,0,0,16.7
2024-02-14,A매장,SKU_06,26,4.76,0,0,0,17.6
2024-02-15,A매장,SKU_06,32,2.74,0,0,0,15.3
2024-02-16,A매장,SKU_06,33,3.53,0,0,0,15.5
2024-02-17,A매장,SKU_06,68,4.89,1,1,0,14.2
2024-02-18,A매장,SKU_06,42,1.72,0,1,0,14.2
2024-02-19,A매장,SKU_06,30,4.32,0,0,0,10.0
2024-02-20,A매장,SKU_06,32,3.1,0,0,0,9.4
2024-02-21,A매장,SKU_06,39,2.35,1,0,0,10.9
2024-02-22,A매장,SKU_06,39,3.04,0,0,0,10.2
2024-02-23,A매장,SKU_06,29,4.03,0,0,0,9.6
2024-02-24,A매장,SKU_06,40,1.56,0,1,0,10.3
2024-02-25,A매장,SKU_06,45,3.11,0,1,0,8.2
2024-02-26,A매장,SKU_06,34,4.43,0,0,0,6.1
